Site,Point.ID,Date,Survey.number,Species - Scientific Name,Species - 4-letter Code,Count,Distance,Detected By,,,,,,,,,
Adjuntas I,6000-2,03/09/18,1,Vireo latimeri,PRVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,1,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,1,Todus mexicanus,PRTO,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,1,Loxigilla portoricensis,PRBU,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,1,Spindalis portoricensis,PRSP,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,1,Todus mexicanus,PRTO,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,1,Loxigilla portoricensis,PRBU,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,1,Tiaris bicolor,BFGR,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,2,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,2,Loxigilla portoricensis,PRBU,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,2,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,2,Todus mexicanus,PRTO,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,2,Spindalis portoricensis,PRSP,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Coccyzus vieilloti,PRLC,1,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Spindalis portoricensis,PRSP,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Loxigilla portoricensis,PRBU,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Vireo latimeri,PRVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Tiaris bicolor,BFGR,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Spindalis portoricensis,PRSP,1,11-25,Sight (Visto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Todus mexicanus,PRTO,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Vireo latimeri,PRVI,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Coereba flaveola,BANA,2,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,3,Coereba flaveola,BANA,1,0-10,Sight (Visto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,4,Vireo latimeri,PRVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,4,Todus mexicanus,PRTO,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,4,Spindalis portoricensis,PRSP,2,11-25,Sight (Visto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,4,Loxigilla portoricensis,PRBU,1,11-25,Sight (Visto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,4,Loxigilla portoricensis,PRBU,1,0-10,Sight (Visto),MOVE,,,,,,,,
Adjuntas I,6000-2,03/09/18,4,Spindalis portoricensis,PRSP,1,0-10,Sight (Visto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,4,Vireo altiloquus,BWVI,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-2,03/09/18,,Spindalis portoricensis,PRSP,,Fly-over/Volandos,,,,,,,,,,
Adjuntas I,6000-3,03/09/18,1,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,1,Myiarchus antillarum,PRFL,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,1,Vireo altiloquus,BWVI,2,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,1,Spindalis portoricensis,PRSP,1,11-25,Sight (Visto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,1,Coereba flaveola,BANA,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,1,Myiarchus antillarum,PRFL,1,0-10,Sight (Visto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Spindalis portoricensis,PRSP,1,0-10,Sight (Visto),MOVE,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Spindalis portoricensis,PRSP,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Loxigilla portoricensis,PRBU,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Todus mexicanus,PRTO,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Catharus bicknelli,BITH,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Vireo latimeri,PRVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Myiarchus antillarum,PRFL,1,11-25,Sight (Visto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Myiarchus antillarum,PRFL,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Coereba flaveola,BANA,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Tiaris bicolor,BFGR,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Coereba flaveola,BANA,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,2,Myiarchus antillarum,PRFL,1,0-10,Sight (Visto),MOVE,,,,,,,,
Adjuntas I,6000-3,03/09/18,3,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,3,Loxigilla portoricensis,PRBU,2,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,3,Spindalis portoricensis,PRSP,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,3,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,3,Coereba flaveola,BANA,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,3,Vireo altiloquus,BWVI,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,3,Coereba flaveola,BANA,2,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,4,Loxigilla portoricensis,PRBU,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,4,Myiarchus antillarum,PRFL,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,4,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,4,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,4,Todus mexicanus,PRTO,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,4,Myiarchus antillarum,PRFL,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,4,Turdus plumbeus,RLTH,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-3,03/09/18,4,Spindalis portoricensis,PRSP,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,1,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,1,Tiaris bicolor,BFGR,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,1,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,1,Spindalis portoricensis,PRSP,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,1,Loxigilla portoricensis,PRBU,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,1,Todus mexicanus,PRTO,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,1,Tiaris bicolor,BFGR,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,2,Tiaris bicolor,BFGR,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,2,Spindalis portoricensis,PRSP,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,2,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,2,Loxigilla portoricensis,PRBU,2,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,2,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,2,Anthracothorax viridis,GMAG,1,0-10,Sight (Visto),GRMA,,,,,,,,
Adjuntas I,6000-4,03/09/18,3,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,3,Loxigilla portoricensis,PRBU,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,3,Tiaris bicolor,BFGR,1,0-10,Sight (Visto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,3,Tiaris bicolor,BFGR,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,4,Melanerpes portoricensis,PRWO,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,4,Todus mexicanus,PRTO,2,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,4,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,4,Loxigilla portoricensis,PRBU,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,4,Spindalis portoricensis,PRSP,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,4,Tiaris bicolor,BFGR,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,4,Coereba flaveola,BANA,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-4,03/09/18,,Buteo jamaicensis,RTHA,,Fly-over/Volandos,,,,,,,,,,
Adjuntas I,6000-4,03/09/18,,Zenaida asiatica,WWDO,,Fly-over/Volandos,,,,,,,,,,
Adjuntas I,6000-5,03/09/18,1,Patagioenas squamosa,SNPI,1,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,1,Loxigilla portoricensis,PRBU,1,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,1,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,1,Melanerpes portoricensis,PRWO,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,1,Icterus portoricensis,PROR,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,1,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,1,Tiaris bicolor,BFGR,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,2,Loxigilla portoricensis,PRBU,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,2,Vireo altiloquus,BWVI,2,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,2,Dendrocygna viduata,WFWD,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,2,Coereba flaveola,BANA,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,2,Coereba flaveola,BANA,1,0-10,Sight (Visto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,3,Melanerpes portoricensis,PRWO,1,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,3,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,3,Tyrannus caudifasciatus,LOKI,1,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,3,Vireo latimeri,PRVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,3,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,3,Columbina passerina,COGD,1,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,3,Coereba flaveola,BANA,2,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,3,Coereba flaveola,BANA,2,0-10,Sight (Visto),MOVE,,,,,,,,
Adjuntas I,6000-5,03/09/18,4,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,4,Todus mexicanus,PRTO,1,11-25,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,4,Coereba flaveola,BANA,2,0-10,Sound (Canto),,,,,,,,,
Adjuntas I,6000-5,03/09/18,,Buteo jamaicensis,RTHA,,Fly-over/Volandos,,,,,,,,,,
Adjuntas I,6000-5,03/09/18,,Tyrannus caudifasciatus,LOKI,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-1,03/09/18,1,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,1,Zenaida aurita,ZEND,2,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,1,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,1,Margarops fuscatus,PETH,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,1,Tyrannus dominicensis,GRAK,1,11-25,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,1,Zenaida aurita,ZEND,2,11-25,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,1,Quiscalus niger,GAGR,4,11-25,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,2,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,2,Melanerpes portoricensis,PRWO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,2,Zenaida aurita,ZEND,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,2,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,2,Quiscalus niger,GAGR,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,2,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,2,Quiscalus niger,GAGR,1,11-25,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,2,Zenaida aurita,ZEND,4,11-25,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,2,Tyrannus caudifasciatus,LOKI,1,0-10,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,2,Tyrannus dominicensis,GRAK,1,0-10,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Margarops fuscatus,PETH,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Zenaida aurita,ZEND,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Quiscalus niger,GAGR,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Zenaida asiatica,WWDO,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Zenaida asiatica,WWDO,1,11-25,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Zenaida aurita,ZEND,3,11-25,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Tyrannus caudifasciatus,LOKI,1,0-10,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,3,Tyrannus dominicensis,GRAK,1,0-10,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Melanerpes portoricensis,PRWO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Tyrannus caudifasciatus,LOKI,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Quiscalus niger,GAGR,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Quiscalus niger,GAGR,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Tyrannus dominicensis,GRAK,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Tyrannus dominicensis,GRAK,1,11-25,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Zenaida asiatica,WWDO,1,0-10,Sound (Canto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,4,Tyrannus caudifasciatus,LOKI,1,0-10,Sight (Visto),,,,,,,,,
San Lorenzo,7308-1,03/09/18,,Tyrannus caudifasciatus,LOKI,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-1,03/09/18,,Vireo altiloquus,BWVI,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-1,03/09/18,,Turdus plumbeus,RLTH,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-1,03/09/18,,Petrochelidon fulva,CASW,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-2,03/09/18,1,Zenaida aurita,ZEND,2,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,1,Zenaida asiatica,WWDO,3,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,1,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,1,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,1,Quiscalus niger,GAGR,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,1,Molothrus bonariensis,SHCO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,1,Coereba flaveola,BANA,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,1,Mimus polyglottos,NOMO,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,1,Quiscalus niger,GAGR,1,11-25,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,2,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,2,Zenaida aurita,ZEND,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,2,Tyrannus caudifasciatus,LOKI,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,2,Mimus polyglottos,NOMO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,2,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,2,Margarops fuscatus,PETH,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,2,Patagioenas squamosa,SNPI,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,2,Zenaida aurita,ZEND,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,2,Zenaida asiatica,WWDO,2,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,3,Margarops fuscatus,PETH,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,3,Zenaida asiatica,WWDO,3,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,3,Zenaida aurita,ZEND,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,3,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,3,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,3,Zenaida aurita,ZEND,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,3,Tyrannus dominicensis,GRAK,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,3,Zenaida asiatica,WWDO,3,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,4,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,4,Tyrannus dominicensis,GRAK,3,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,4,Zenaida asiatica,WWDO,3,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,4,Zenaida aurita,ZEND,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-2,03/09/18,4,Quiscalus niger,GAGR,2,26-50,Sight (Visto),MOVE,,,,,,,,
San Lorenzo,7308-2,03/09/18,,Petrochelidon fulva,CASW,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-2,03/09/18,,Spindalis portoricensis,PRSP,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-2,03/09/18,,Coereba flaveola,BANA,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-2,03/09/18,,Tiaris bicolor,BFGR,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-3,03/09/18,1,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,1,Margarops fuscatus,PETH,2,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,1,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,1,Zenaida aurita,ZEND,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,1,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,1,Coereba flaveola,BANA,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,1,Quiscalus niger,GAGR,2,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,1,Tyrannus dominicensis,GRAK,2,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,2,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,2,Margarops fuscatus,PETH,3,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,2,Quiscalus niger,GAGR,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,2,Zenaida aurita,ZEND,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,2,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,2,Zenaida aurita,ZEND,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,3,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,3,Zenaida aurita,ZEND,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,3,Mimus polyglottos,NOMO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,3,Margarops fuscatus,PETH,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,3,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,3,Tyrannus dominicensis,GRAK,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,3,Zenaida aurita,ZEND,1,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,3,Quiscalus niger,GAGR,2,26-50,Sight (Visto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,4,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,4,Zenaida aurita,ZEND,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,4,Mimus polyglottos,NOMO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,4,Margarops fuscatus,PETH,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,4,Tyrannus dominicensis,GRAK,2,11-25,Sight (Visto),,,,,,,,,
San Lorenzo,7308-3,03/09/18,,Molothrus bonariensis,SHCO,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-3,03/09/18,,Tiaris bicolor,BFGR,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-3,03/09/18,,Petrochelidon fulva,CASW,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-3,03/09/18,,Patagioenas squamosa,SNPI,,Fly-over/Volandos,,,,,,,,,,
San Lorenzo,7308-4,03/09/18,1,Tyrannus dominicensis,GRAK,5,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-4,03/09/18,1,Zenaida aurita,ZEND,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-4,03/09/18,1,Mimus polyglottos,NOMO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-4,03/09/18,1,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-4,03/09/18,1,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-4,03/09/18,1,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
San Lorenzo,7308-4,03/09/18,2,Zenaida asiatica,WWDO,3,26-50,Sound (Canto),,,,,,,,,
San Lorenzo,7308-4,03/09/18,2,Zenaida aurita,ZEND,2,26-50,Sound (Canto),,,,,,,,,
